1975-11-11 00:00:00 7.062 11.300 6.028
1975-11-12 00:00:00 7.240 11.200 6.038
1975-11-13 00:00:00 7.423 10.800 4.444
1975-11-14 00:00:00 7.611 10.700 4.685
1975-11-15 00:00:00 7.345 10.800 4.793
1975-11-18 00:00:00 6.381 11.100 13.259
1975-11-19 00:00:00 5.953 10.800 6.578
1975-11-21 00:00:00 5.180 10.700 6.374
1975-11-22 00:00:00 4.856 9.900 6.391
1975-11-25 00:00:00 4.133 8.700 7.266
1975-11-26 00:00:00 4.272 9.000 7.454
1975-11-27 00:00:00 4.416 9.100 7.423
1975-11-28 00:00:00 4.546 9.300 6.683
1975-11-29 00:00:00 4.592 9.100 6.324
1975-12-02 00:00:00 4.794 8.700 5.060
1975-12-04 00:00:00 4.879 9.000 14.613
1975-12-05 00:00:00 5.376 8.800 8.693
1975-12-06 00:00:00 4.888 9.100 7.880
1975-12-09 00:00:00 3.673 8.500 9.612
1975-12-10 00:00:00 3.340 8.000 7.666
1975-12-11 00:00:00 2.701 8.100 8.090
1975-12-12 00:00:00 2.184 7.300 7.514
1975-12-13 00:00:00 1.888 7.500 6.122
1975-12-16 00:00:00 1.417 6.800 5.690
1975-12-17 00:00:00 1.423 6.900 10.520
1975-12-18 00:00:00 1.324 6.700 7.190
1975-12-19 00:00:00 1.232 6.500 6.805
1975-12-20 00:00:00 1.191 6.600 6.351
1975-12-23 00:00:00 1.209 7.400 7.168
1975-12-24 00:00:00 1.313 7.200 7.733
1975-12-30 00:00:00 2.202 6.600 7.374
1975-12-31 00:00:00 2.116 6.600 7.780
1976-01-03 00:00:00 1.982 6.300 10.403
1976-01-06 00:00:00 2.129 5.500 12.716
1976-01-07 00:00:00 1.939 5.600 18.415
1976-01-08 00:00:00 2.067 5.700 10.884
1976-01-09 00:00:00 2.081 5.800 11.535
1976-01-10 00:00:00 2.090 5.800 7.184
1976-01-13 00:00:00 2.082 5.400 8.909
1976-01-14 00:00:00 2.054 4.800 9.799
1976-01-15 00:00:00 2.028 5.200 8.160
1976-01-16 00:00:00 1.934 5.300 9.497
